latitude,longitude,same_day_top_rank,same_day_brand,day_%_value
25.6263,-80.394419,3,Walgreens,4
25.6263,-80.394419,4,Starbucks,4
30.319323,-81.555016,1,Walmart,7
30.319323,-81.555016,2,Chick-fil-A,6
30.319323,-81.555016,3,McDonald's,4
40.415252,-74.158715,2,McDonald's,4
40.415252,-74.158715,4,Starbucks,3
33.002131,-96.767114,1,Walmart,10
33.002131,-96.767114,2,Starbucks,10
33.002131,-96.767114,4,McDonald's,9
39.037611,-84.454724,2,McDonald's,7
39.037611,-84.454724,3,Walmart,6
39.037611,-84.454724,4,Target,5
38.769954,-77.139703,1,Walmart,8
38.769954,-77.139703,2,McDonald's,6
38.769954,-77.139703,4,7-Eleven,5
39.292635,-84.392717,1,McDonald's,7
42.282987,-83.203728,1,McDonald's,7
42.282987,-83.203728,2,Target,5
40.27354,-111.678715,1,Walmart,11
40.27354,-111.678715,2,McDonald's,7
40.27354,-111.678715,4,Target,6
39.329008,-74.594937,1,Wawa,22
39.329008,-74.594937,3,Target,12
39.329008,-74.594937,4,McDonald's,7
41.551196,-87.180865,1,Walmart,16
41.551196,-87.180865,2,McDonald's,11
41.39701,-82.106536,1,McDonald's,11
41.39701,-82.106536,3,Walmart,7
41.39701,-82.106536,4,Target,6
42.055061,-87.835624,1,Walmart,14
42.055061,-87.835624,2,McDonald's,10
42.055061,-87.835624,3,Walgreens,6
42.055061,-87.835624,4,Target,5
40.35075,-74.069903,1,Dunkin',9
40.35075,-74.069903,2,7-Eleven,5
30.141237,-81.546351,2,McDonald's,7
30.141237,-81.546351,3,Walmart,6
30.141237,-81.546351,4,Starbucks,5
41.97538,-87.745711,1,Shell Oil,6
41.97538,-87.745711,3,McDonald's,5
41.97538,-87.745711,4,Starbucks,5
35.830609,-83.572937,2,Shell Oil,10
35.830609,-83.572937,3,Walmart,7
28.659679,-81.340756,1,Walmart,9
28.659679,-81.340756,2,McDonald's,9
38.920103,-76.953231,1,Chick-fil-A,11
38.920103,-76.953231,3,Starbucks,9
45.486854,-122.773631,1,McDonald's,9
45.486854,-122.773631,2,Starbucks,5
45.486854,-122.773631,4,Walmart,4
40.540914,-74.366081,3,Walmart,3
40.540914,-74.366081,4,Target,3
40.540914,-74.366081,2,Dunkin',5
40.540914,-74.366081,4,Walmart,4
30.254626,-81.532801,2,Target,9
30.254626,-81.532801,4,Walmart,6
34.242669,-77.828314,1,Chick-fil-A,7
34.242669,-77.828314,2,Walmart,7
34.242669,-77.828314,3,Starbucks,7
34.242669,-77.828314,4,McDonald's,7
39.689686,-83.962082,1,Walmart,11
39.689686,-83.962082,2,McDonald's,10
40.659793,-111.887887,1,McDonald's,8
40.659793,-111.887887,2,Walmart,7
40.659793,-111.887887,4,Chick-fil-A,5
33.069806,-97.082153,1,Walmart,7
33.069806,-97.082153,3,Target,5
33.069806,-97.082153,4,Chick-fil-A,5
43.612677,-116.203092,1,Walmart,6
43.612677,-116.203092,3,Starbucks,6
43.612677,-116.203092,4,Shell Oil,5
28.824673,-81.640736,1,McDonald's,8
28.824673,-81.640736,2,Chick-fil-A,7
28.824673,-81.640736,3,Target,7
28.824673,-81.640736,4,Walmart,7
35.760382,-78.740899,1,Target,8
35.760382,-78.740899,2,McDonald's,8
35.760382,-78.740899,3,Chick-fil-A,7
35.760382,-78.740899,4,Starbucks,6
41.945739,-87.709057,1,McDonald's,6
41.945739,-87.709057,3,Target,5
41.990538,-72.584747,2,Dunkin',11
41.990538,-72.584747,4,McDonald's,8
45.495326,-122.809004,1,McDonald's,12
45.495326,-122.809004,3,Starbucks,6
45.495326,-122.809004,4,Target,5
45.495326,-122.809004,1,McDonald's,10
45.495326,-122.809004,3,Starbucks,7
45.495326,-122.809004,4,Target,5
26.008429,-80.29492,1,Walmart,8
26.008429,-80.29492,2,Starbucks,6
26.008429,-80.29492,1,McDonald's,18
26.008429,-80.29492,2,Walmart,9
26.008429,-80.29492,4,Starbucks,7
39.631689,-79.954503,2,McDonald's,9
39.631689,-79.954503,4,Walmart,6
38.349724,-75.602651,1,Walmart,10
38.349724,-75.602651,3,Chick-fil-A,8
38.349724,-75.602651,4,Wawa,8
40.24438,-74.299324,1,Walmart,8
40.24438,-74.299324,2,Wawa,5
40.24438,-74.299324,3,Dunkin',5
40.24438,-74.299324,4,Target,3
34.793535,-92.400394,2,Starbucks,10
34.793535,-92.400394,3,Chick-fil-A,9
42.182167,-87.929107,1,Starbucks,9
42.182167,-87.929107,2,Shell Oil,7
37.678717,-97.245015,3,Walmart,9
37.678717,-97.245015,4,McDonald's,8
33.504391,-84.23813,1,Walmart,21
33.504391,-84.23813,2,Chick-fil-A,11
33.504391,-84.23813,3,McDonald's,6
30.003057,-90.16248,1,Walmart,7
30.003057,-90.16248,2,Shell Oil,6
30.003057,-90.16248,3,McDonald's,5
30.003057,-90.16248,1,McDonald's,6
30.003057,-90.16248,3,Walmart,4
30.003057,-90.16248,4,Shell Oil,4
38.042674,-84.502659,1,McDonald's,9
38.042674,-84.502659,3,Starbucks,8
41.562531,-93.799381,1,Walmart,10
41.562531,-93.799381,4,Target,6
40.743077,-89.631148,1,Chick-fil-A,12
40.743077,-89.631148,2,McDonald's,11
40.743077,-89.631148,3,Target,9
38.544686,-76.592105,2,Wawa,8
38.544686,-76.592105,3,Walmart,7
28.55253,-81.526935,1,Walmart,12
28.55253,-81.526935,2,7-Eleven,6
28.55253,-81.526935,3,McDonald's,4
28.55253,-81.526935,4,Chick-fil-A,4
42.681631,-83.192487,1,McDonald's,8
42.681631,-83.192487,4,Starbucks,4
40.766064,-73.982923,1,Starbucks,7
40.766064,-73.982923,2,McDonald's,4
40.766064,-73.982923,3,Dunkin',4
30.161786,-92.053978,1,Target,8
30.161786,-92.053978,2,Walmart,5
30.161786,-92.053978,3,McDonald's,5
30.161786,-92.053978,4,Starbucks,4
39.704046,-74.275544,1,Wawa,16
39.704046,-74.275544,2,Walmart,10
39.704046,-74.275544,3,Target,8
39.704046,-74.275544,4,McDonald's,7
25.749329,-80.254241,1,McDonald's,7
25.749329,-80.254241,4,Walgreens,4
42.025241,-88.143683,1,Target,7
42.025241,-88.143683,2,Walmart,6
42.025241,-88.143683,3,Starbucks,5
44.073404,-123.043198,1,Target,12
44.073404,-123.043198,2,McDonald's,9
44.073404,-123.043198,4,Walmart,6
42.309188,-122.851628,1,Walmart,8
42.309188,-122.851628,2,Starbucks,5
39.055516,-76.954936,1,Target,8
39.055516,-76.954936,2,McDonald's,8
39.055516,-76.954936,3,Starbucks,5
28.073067,-82.738277,1,Walmart,11
28.073067,-82.738277,2,McDonald's,6
28.073067,-82.738277,4,Starbucks,4
27.337166,-82.463298,1,Target,10
27.337166,-82.463298,2,Chick-fil-A,7
27.337166,-82.463298,3,Walmart,5
27.337166,-82.463298,4,Starbucks,5
40.644189,-74.577273,1,Dunkin',7
40.644189,-74.577273,2,Starbucks,6
40.644189,-74.577273,4,Walgreens,4
38.905388,-77.06454,2,Starbucks,5
42.539106,-83.359881,1,McDonald's,6
42.539106,-83.359881,4,Shell Oil,3
41.638018,-72.873363,2,Dunkin',5
41.638018,-72.873363,3,McDonald's,4
32.769011,-97.096825,2,Walmart,9
32.769011,-97.096825,3,McDonald's,8
28.225191,-81.643861,2,Target,9
28.225191,-81.643861,3,Wawa,8
28.225191,-81.643861,4,Walmart,8
41.162399,-96.023319,1,Target,13
41.162399,-96.023319,3,Starbucks,9
41.162399,-96.023319,4,Walmart,8
27.939654,-82.483391,1,Starbucks,5
27.939654,-82.483391,2,McDonald's,5
27.939654,-82.483391,3,Walmart,4
27.939654,-82.483391,4,Chick-fil-A,4
27.939654,-82.483391,1,Walmart,6
27.939654,-82.483391,2,Starbucks,5
27.939654,-82.483391,3,Chick-fil-A,4
41.872387,-87.677263,1,McDonald's,9
41.872387,-87.677263,3,Walgreens,6
41.872387,-87.677263,4,Target,5
40.509952,-88.954724,1,Walmart,7
40.509952,-88.954724,4,McDonald's,4
41.881762,-87.632865,3,Dunkin',3
41.881762,-87.632865,4,Starbucks,3
41.66228,-81.240635,1,Walmart,7
41.66228,-81.240635,2,McDonald's,5
41.66228,-81.240635,3,Starbucks,3
42.541023,-83.785752,1,Target,8
42.541023,-83.785752,1,Target,7
42.541023,-83.785752,2,McDonald's,6
28.078442,-80.647515,1,Wawa,9
28.078442,-80.647515,3,McDonald's,7
28.078442,-80.647515,4,Walmart,6
28.673572,-81.469932,1,Walmart,14
28.673572,-81.469932,2,McDonald's,8
25.769278,-80.359828,1,Walmart,8
25.769278,-80.359828,3,McDonald's,8
25.769278,-80.359828,4,Target,7
26.403691,-81.811362,3,7-Eleven,5
29.652265,-82.341511,1,Starbucks,11
29.652265,-82.341511,2,Chick-fil-A,10
29.652265,-82.341511,4,Target,7
38.923724,-77.052,2,Starbucks,11
38.923724,-77.052,3,McDonald's,6
41.761936,-72.74311,4,Walmart,4
30.319323,-81.555016,1,Chick-fil-A,9
30.319323,-81.555016,2,Walmart,8
30.319323,-81.555016,3,McDonald's,6
40.830333,-74.137611,1,Target,8
39.750301,-104.999057,1,Starbucks,9
39.750301,-104.999057,2,Target,4
40.970011,-73.955166,1,Target,11
40.970011,-73.955166,2,Starbucks,4
40.970011,-73.955166,4,Dunkin',2
38.769954,-77.139703,1,Walmart,12
38.769954,-77.139703,2,Target,6
38.769954,-77.139703,3,McDonald's,5
38.769954,-77.139703,4,7-Eleven,5
40.718646,-74.329485,2,Wawa,6
38.947407,-92.300055,1,Walmart,11
38.947407,-92.300055,4,McDonald's,4
38.947407,-92.300055,1,Starbucks,13
38.947407,-92.300055,4,McDonald's,13
28.3869,-81.245029,1,Walmart,14
44.166275,-93.951347,1,Walmart,12
28.516743,-81.37613,1,Wawa,15
28.516743,-81.37613,2,McDonald's,9
28.516743,-81.37613,3,Target,9
28.516743,-81.37613,4,Walmart,6
28.516743,-81.37613,1,Wawa,7
28.516743,-81.37613,2,7-Eleven,6
28.516743,-81.37613,3,McDonald's,6
28.516743,-81.37613,4,Target,5
43.067763,-88.048214,2,McDonald's,6
43.067763,-88.048214,3,Target,4
43.067763,-88.048214,4,Walmart,4
36.0263,-83.927861,1,Walmart,8
36.0263,-83.927861,3,McDonald's,8
44.044519,-123.073901,3,Starbucks,6
44.044519,-123.073901,4,Target,6
40.831205,-74.089074,2,Starbucks,5
47.705,-122.326616,3,Starbucks,4
33.882403,-84.010515,1,Chick-fil-A,7
33.882403,-84.010515,2,Walmart,7
33.882403,-84.010515,4,Target,5
41.691906,-87.740274,1,Starbucks,5
41.691906,-87.740274,2,McDonald's,5
41.691906,-87.740274,3,Target,4
41.691906,-87.740274,4,Walmart,4
38.291999,-76.493633,1,Walmart,11
38.291999,-76.493633,3,Wawa,6
38.291999,-76.493633,4,Target,6
44.262638,-88.470161,2,Walmart,7
44.262638,-88.470161,4,Starbucks,4
40.251414,-111.658218,1,Walmart,10
40.251414,-111.658218,4,Target,4
39.185083,-96.576044,2,Walmart,8
39.185083,-96.576044,3,McDonald's,7
41.758677,-87.94432,1,Starbucks,6
41.758677,-87.94432,2,Target,5
41.758677,-87.94432,3,McDonald's,4
41.758677,-87.94432,4,Walmart,4
41.758677,-87.94432,2,Target,7
41.758677,-87.94432,3,McDonald's,5
41.758677,-87.94432,4,Starbucks,5
45.303136,-122.766208,1,Starbucks,5
45.303136,-122.766208,3,Target,4
41.97538,-87.745711,2,Starbucks,5
41.97538,-87.745711,3,McDonald's,4
41.15057,-81.863854,1,Walmart,9
41.15057,-81.863854,2,McDonald's,8
41.15057,-81.863854,3,Starbucks,5
41.858239,-88.139179,1,Target,9
41.858239,-88.139179,2,McDonald's,8
41.858239,-88.139179,4,Starbucks,4
28.192923,-82.395063,2,Walmart,7
28.192923,-82.395063,4,Target,5
38.017341,-84.418315,1,McDonald's,11
38.017341,-84.418315,2,Shell Oil,9
38.017341,-84.418315,3,Walmart,8
38.017341,-84.418315,4,Starbucks,8
35.551469,-77.405056,1,Chick-fil-A,11
35.551469,-77.405056,3,Walmart,6
35.551469,-77.405056,4,McDonald's,6
39.689686,-83.962082,1,Walmart,14
39.689686,-83.962082,2,McDonald's,10
26.121306,-80.17647,1,Walmart,12
26.121306,-80.17647,2,McDonald's,9
41.690498,-88.125149,1,McDonald's,9
41.690498,-88.125149,2,Target,5
41.690498,-88.125149,3,Shell Oil,5
41.850913,-87.743811,1,McDonald's,13
41.850913,-87.743811,2,Walmart,9
41.850913,-87.743811,4,Walgreens,8
28.066369,-82.570544,1,Walmart,7
28.066369,-82.570544,4,McDonald's,4
38.732708,-77.547501,1,Target,8
38.732708,-77.547501,2,McDonald's,8
26.25412,-81.800212,1,McDonald's,5
26.25412,-81.800212,2,Walmart,5
26.25412,-81.800212,4,Starbucks,4
26.349505,-80.157458,1,McDonald's,8
26.349505,-80.157458,4,Walmart,4
38.005306,-84.449366,1,Walmart,7
38.005306,-84.449366,2,Chick-fil-A,6
38.005306,-84.449366,3,McDonald's,6
41.932831,-87.668112,1,McDonald's,13
41.932831,-87.668112,2,Target,10
41.932831,-87.668112,3,Starbucks,9
41.932831,-87.668112,4,Shell Oil,8
28.063605,-82.503362,1,Walmart,5
28.063605,-82.503362,2,Target,4
28.063605,-82.503362,3,Starbucks,4
40.461468,-74.457118,1,Starbucks,33
40.461468,-74.457118,4,Target,8
42.626401,-82.987868,1,McDonald's,9
42.626401,-82.987868,3,Target,4
40.056482,-84.243262,1,McDonald's,11
40.056482,-84.243262,2,Walmart,10
25.980243,-80.356942,1,Chick-fil-A,7
25.980243,-80.356942,2,Starbucks,5
25.980243,-80.356942,3,Walmart,5
38.984843,-76.981689,1,McDonald's,19
38.984843,-76.981689,2,7-Eleven,10
38.984843,-76.981689,4,Shell Oil,9
36.271853,-115.207037,1,Walmart,9
36.271853,-115.207037,2,McDonald's,8
36.271853,-115.207037,3,Target,7
36.271853,-115.207037,4,Starbucks,6
41.356847,-81.389511,3,McDonald's,18
37.693977,-97.299472,2,Walmart,9
37.693977,-97.299472,3,McDonald's,8
37.693977,-97.299472,4,Starbucks,5
38.988771,-84.641856,2,McDonald's,7
38.988771,-84.641856,4,Walmart,5
40.496091,-74.44393,2,Starbucks,3
40.496091,-74.44393,4,McDonald's,3
41.808191,-88.014343,1,McDonald's,7
41.808191,-88.014343,2,Walmart,5
41.808191,-88.014343,3,Starbucks,5
40.059586,-80.599966,2,Walmart,13
40.059586,-80.599966,3,McDonald's,11
40.059586,-80.599966,4,Target,8
45.434118,-122.572423,1,McDonald's,7
45.434118,-122.572423,2,Starbucks,6
45.434118,-122.572423,4,Target,4
29.768399,-95.624127,1,Walmart,6
29.768399,-95.624127,2,Shell Oil,5
29.768399,-95.624127,3,McDonald's,4
41.812765,-72.527125,1,McDonald's,8
41.812765,-72.527125,2,Dunkin',6
41.812765,-72.527125,4,Walmart,5
34.303259,-83.858695,1,Chick-fil-A,12
34.303259,-83.858695,2,Walmart,10
34.303259,-83.858695,3,Target,7
41.275851,-73.12399,2,Starbucks,10
41.275851,-73.12399,3,Dunkin',9
42.015356,-71.231638,1,Dunkin',8
42.015356,-71.231638,2,Target,5
42.015356,-71.231638,4,McDonald's,4
33.214785,-97.146219,2,Walmart,8
26.006785,-80.35632,1,Walmart,5
26.006785,-80.35632,4,McDonald's,3
42.309188,-122.851628,1,Walmart,7
41.850685,-87.802817,1,McDonald's,9
41.850685,-87.802817,4,Target,6
36.003533,-115.110561,1,Starbucks,10
36.003533,-115.110561,2,McDonald's,7
36.003533,-115.110561,4,Chick-fil-A,4
43.075874,-89.453798,1,Target,9
43.075874,-89.453798,3,McDonald's,7
42.002712,-87.661244,1,Starbucks,8
42.002712,-87.661244,4,McDonald's,7
38.970491,-94.772718,1,Starbucks,7
38.970491,-94.772718,2,McDonald's,6
41.935738,-71.475829,1,Target,9
41.935738,-71.475829,2,Dunkin',7
41.090934,-73.455627,2,Walmart,6
41.090934,-73.455627,3,Chick-fil-A,4
41.090934,-73.455627,4,Dunkin',4
38.897715,-77.006886,1,Walmart,8
45.532968,-122.935123,1,Starbucks,15
45.532968,-122.935123,2,McDonald's,8
38.798516,-97.612166,3,Walmart,9
38.798516,-97.612166,4,McDonald's,8
32.769011,-97.096825,1,Walmart,9
32.769011,-97.096825,3,Chick-fil-A,7
32.769011,-97.096825,4,Starbucks,5
45.43777,-122.829271,1,Starbucks,7
45.43777,-122.829271,2,McDonald's,5
45.43777,-122.829271,4,Walmart,3
42.497837,-83.284177,1,Starbucks,7
29.498073,-98.480013,2,Starbucks,6
29.498073,-98.480013,3,Walmart,5
41.928516,-87.787218,1,Target,8
41.928516,-87.787218,2,McDonald's,8
41.928516,-87.787218,3,Starbucks,7
32.706112,-97.023444,1,Walmart,13
32.706112,-97.023444,2,Starbucks,5
32.706112,-97.023444,4,Chick-fil-A,5
41.721341,-88.037942,2,McDonald's,5
41.721341,-88.037942,4,Walmart,4
26.204799,-80.147419,1,McDonald's,9
26.204799,-80.147419,2,Walmart,5
26.204799,-80.147419,3,7-Eleven,5
41.148133,-81.507612,1,Starbucks,7
41.148133,-81.507612,2,Walmart,5
41.148133,-81.507612,3,McDonald's,4
39.98434,-74.180584,2,Wawa,12
39.98434,-74.180584,3,Target,8
39.98434,-74.180584,4,McDonald's,6
42.104767,-87.814034,2,Starbucks,8
42.104767,-87.814034,3,Shell Oil,8
27.234772,-80.267635,1,Target,7
27.234772,-80.267635,3,McDonald's,7
27.234772,-80.267635,4,Walmart,6
41.66228,-81.240635,1,Starbucks,8
41.66228,-81.240635,2,McDonald's,8
41.66228,-81.240635,3,Walmart,6
34.003822,-84.579229,1,Chick-fil-A,11
34.003822,-84.579229,3,Walmart,5
34.003822,-84.579229,4,Target,5
28.290793,-82.711914,1,Walmart,14
28.290793,-82.711914,2,McDonald's,7
36.126472,-97.053388,1,Walmart,16
25.589608,-80.358702,1,McDonald's,12
25.589608,-80.358702,2,Starbucks,11
25.589608,-80.358702,4,Shell Oil,5
25.589608,-80.358702,1,McDonald's,8
25.589608,-80.358702,2,Starbucks,7
25.589608,-80.358702,4,Walgreens,5
40.734249,-73.98883,1,Starbucks,9
37.376675,-77.511159,1,Wawa,10
37.376675,-77.511159,2,Walmart,8
37.376675,-77.511159,3,McDonald's,7
40.608486,-73.959302,1,Dunkin',5
40.608486,-73.959302,3,Starbucks,3
40.781858,-74.191747,1,Dunkin',7
40.781858,-74.191747,2,McDonald's,7
27.037403,-82.21618,1,Walmart,13
27.037403,-82.21618,2,Shell Oil,7
41.931457,-88.771621,1,Starbucks,9
41.931457,-88.771621,2,Walmart,7
41.931457,-88.771621,3,McDonald's,5
26.403691,-81.811362,1,Walmart,6
26.403691,-81.811362,3,7-Eleven,6
26.403691,-81.811362,4,Shell Oil,5
38.419607,-82.261162,2,Walmart,11
38.419607,-82.261162,3,McDonald's,10
38.419607,-82.261162,4,Target,9
41.835218,-88.025228,1,McDonald's,8
41.835218,-88.025228,2,Target,7
41.835218,-88.025228,3,Walmart,6
41.835218,-88.025228,4,Starbucks,5
29.167114,-82.16837,1,Walmart,11
29.167114,-82.16837,2,McDonald's,7
29.167114,-82.16837,3,Wawa,6
27.387623,-82.458131,1,Target,19
27.387623,-82.458131,3,Walmart,7
27.387623,-82.458131,4,Wawa,6
41.949694,-88.032259,1,Walmart,15
41.949694,-88.032259,2,Starbucks,15
41.949694,-88.032259,3,McDonald's,12
38.927954,-94.698003,3,Walmart,3
38.927954,-94.698003,4,Target,3
39.37322,-76.542609,1,McDonald's,7
39.37322,-76.542609,3,7-Eleven,3
36.598174,-87.286103,1,Walmart,12
36.598174,-87.286103,2,McDonald's,7
36.598174,-87.286103,3,Shell Oil,6
39.616557,-105.090445,1,Walmart,8
39.616557,-105.090445,2,Starbucks,6
39.616557,-105.090445,3,Target,6
39.748823,-75.075131,1,Wawa,8
39.748823,-75.075131,2,Chick-fil-A,5
39.748823,-75.075131,4,Target,4
41.885576,-87.635232,2,McDonald's,5
41.885576,-87.635232,4,Starbucks,4
41.505634,-87.733305,1,McDonald's,12
41.505634,-87.733305,2,Walmart,11
36.066717,-94.166102,1,Walmart,11
36.066717,-94.166102,3,Chick-fil-A,7
38.547036,-76.984471,1,Walmart,8
38.547036,-76.984471,2,Target,5
38.547036,-76.984471,3,Chick-fil-A,5
28.520946,-81.586778,1,Target,12
28.520946,-81.586778,2,McDonald's,8
28.520946,-81.586778,3,Chick-fil-A,7
38.947407,-92.300055,1,Walmart,14
38.947407,-92.300055,2,Target,6
40.850224,-74.294055,2,Dunkin',4
40.850224,-74.294055,3,Starbucks,3
39.01417,-94.722623,2,Walmart,11
39.01417,-94.722623,3,McDonald's,7
41.497605,-72.808776,1,McDonald's,12
41.497605,-72.808776,2,Dunkin',10
41.497605,-72.808776,3,Chick-fil-A,6
41.497605,-72.808776,4,Starbucks,6
41.373959,-83.624627,1,Starbucks,9
41.373959,-83.624627,2,McDonald's,6
41.373959,-83.624627,3,Walmart,6
38.291999,-76.493633,1,Walmart,13
38.291999,-76.493633,2,Wawa,6
38.291999,-76.493633,4,McDonald's,6
42.359946,-88.26649,1,Walmart,12
42.359946,-88.26649,2,McDonald's,9
41.828277,-71.400504,4,Walmart,2
39.446024,-77.987844,2,Walmart,12
39.446024,-77.987844,3,McDonald's,11
39.446024,-77.987844,4,Chick-fil-A,9
45.486854,-122.773631,1,Walmart,7
45.486854,-122.773631,2,McDonald's,6
45.486854,-122.773631,3,Target,6
41.941358,-87.68878,1,McDonald's,9
41.941358,-87.68878,2,Starbucks,8
41.941358,-87.68878,3,Target,7
41.941358,-87.68878,4,Walgreens,6
40.01967,-82.866773,3,McDonald's,5
41.786277,-88.376242,1,McDonald's,10
41.786277,-88.376242,2,Target,5
41.786277,-88.376242,4,Walmart,5
25.826403,-80.368497,3,Shell Oil,7
30.254626,-81.532801,3,Chick-fil-A,6
30.254626,-81.532801,4,Target,5
34.242669,-77.828314,1,Walmart,6
34.242669,-77.828314,2,McDonald's,5
34.242669,-77.828314,3,Chick-fil-A,4
35.551469,-77.405056,1,Walmart,8
39.138103,-88.566057,1,Walmart,15
39.138103,-88.566057,4,Starbucks,5
39.260603,-84.79342,2,McDonald's,8
39.260603,-84.79342,3,Shell Oil,5
28.514251,-81.311075,1,McDonald's,8
28.514251,-81.311075,2,Walmart,7
28.514251,-81.311075,3,Starbucks,7
28.514251,-81.311075,4,Wawa,6
29.7797,-94.977222,2,Walmart,9
29.7797,-94.977222,3,McDonald's,6
29.7797,-94.977222,4,Chick-fil-A,5
40.581641,-74.16772,1,Target,9
40.581641,-74.16772,3,McDonald's,5
36.94279,-86.420952,1,Walmart,10
36.94279,-86.420952,3,McDonald's,9
36.94279,-86.420952,4,Shell Oil,8
39.384691,-76.68877,1,Target,13
39.384691,-76.68877,2,McDonald's,7
39.384691,-76.68877,3,Walgreens,6
28.066369,-82.570544,1,Walmart,7
28.066369,-82.570544,4,McDonald's,4
38.005306,-84.449366,1,McDonald's,9
38.005306,-84.449366,3,Shell Oil,8
38.005306,-84.449366,4,Starbucks,6
32.664637,-97.133511,1,Walmart,8
32.664637,-97.133511,4,Starbucks,5
38.881213,-77.301884,2,Shell Oil,7
38.881213,-77.301884,3,Target,4
39.440055,-84.330705,2,McDonald's,6
39.440055,-84.330705,3,Shell Oil,6
39.631689,-79.954503,2,Chick-fil-A,9
39.631689,-79.954503,4,McDonald's,7
41.525037,-81.437175,2,Target,14
41.356847,-81.389511,1,Walmart,8
41.356847,-81.389511,2,Target,6
41.938726,-88.114244,1,Target,7
41.938726,-88.114244,2,McDonald's,6
41.938726,-88.114244,3,Walmart,5
41.938726,-88.114244,4,Starbucks,4
33.379661,-111.755796,3,McDonald's,7
42.445731,-96.343198,1,Target,13
42.445731,-96.343198,2,Walmart,12
42.445731,-96.343198,3,McDonald's,12
39.021399,-84.589727,3,McDonald's,6
38.042674,-84.502659,2,McDonald's,14
38.042674,-84.502659,4,Starbucks,6
40.059586,-80.599966,1,Walmart,12
40.059586,-80.599966,3,McDonald's,11
40.059586,-80.599966,4,Target,9
41.525367,-87.47057,1,Target,9
41.525367,-87.47057,2,McDonald's,6
41.525367,-87.47057,3,Walmart,4
42.048673,-87.681229,2,Target,5
42.048673,-87.681229,4,Starbucks,5
39.659657,-77.744704,1,Walmart,15
39.659657,-77.744704,2,McDonald's,8
38.897572,-77.443539,2,Walmart,6
38.897572,-77.443539,3,Target,6
38.897572,-77.443539,4,7-Eleven,5
33.567482,-101.945023,1,Walmart,11
33.567482,-101.945023,2,Starbucks,9
33.567482,-101.945023,4,Target,6
38.029064,-78.444126,1,Chick-fil-A,6
38.029064,-78.444126,2,Walmart,5
38.029064,-78.444126,3,McDonald's,4
26.065731,-81.698698,1,Shell Oil,7
26.065731,-81.698698,2,Walmart,6
26.065731,-81.698698,3,McDonald's,5
44.94194,-122.982635,1,McDonald's,12
44.94194,-122.982635,2,Starbucks,9
38.962019,-84.678418,2,McDonald's,6
39.097931,-76.809001,1,Walmart,14
39.097931,-76.809001,2,Target,12
39.097931,-76.809001,3,McDonald's,7
39.097931,-76.809001,4,7-Eleven,6
37.738154,-97.245337,1,Walmart,13
37.738154,-97.245337,3,McDonald's,7
26.307076,-80.093152,1,Starbucks,6
26.307076,-80.093152,2,Walgreens,6
26.307076,-80.093152,3,McDonald's,6
41.814541,-71.496456,1,Dunkin',10
41.814541,-71.496456,4,McDonald's,5
25.478969,-80.441953,1,McDonald's,8
25.478969,-80.441953,2,Walmart,5
41.709329,-93.580774,2,Target,11
41.709329,-93.580774,3,Walmart,9
41.709329,-93.580774,1,Target,15
41.709329,-93.580774,3,Walmart,8
41.709329,-93.580774,4,McDonald's,7
38.740286,-77.213078,1,McDonald's,8
38.740286,-77.213078,2,7-Eleven,6
38.740286,-77.213078,4,Chick-fil-A,6
26.033013,-80.142064,1,McDonald's,5
26.033013,-80.142064,2,Walmart,4
26.033013,-80.142064,1,Starbucks,5
26.033013,-80.142064,2,McDonald's,5
26.033013,-80.142064,3,Walmart,4
